"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United Kingdom"
2020-01-14,-0.922222222222222,10.3,0.7,2.96666666666667,12.4,-0.0363636363636364,6.3,3.24285714285714,-0.139285714285714,9.03055555555556,7.67826086956522,9.3,-2.45,4.41111111111111,6.3974358974359,4.1,3.20909090909091,7.2,12.1,10.18,3.68333333333333,3.07,12.8133333333333,-1.63571428571429,-2,1.7,8.30394736842105,2.24,1.25555555555556,6.51818181818182
2020-01-15,-0.1,9.6,-0.475,3.4,13.8,0.172727272727273,8.33333333333333,6.03571428571429,1.91428571428571,9.14305555555556,9.28695652173913,9.84,-2.08333333333333,5.67777777777778,7.05128205128205,6.625,4.69090909090909,8.8,12.9,9.6,2.68333333333333,4.87,14.5066666666667,-1.59285714285714,-1.74,3.75,9.49736842105263,3.95,2.48888888888889,6.64090909090909
2020-01-16,0.0111111111111111,7.7,0.1,4.53333333333333,13.9,1.07272727272727,6.13333333333333,5.2,0.0392857142857143,8.75416666666667,6.99565217391304,9.39,-1.75,8.07777777777778,7.3051282051282,6,5.23636363636364,8,11.9,7.46,3.8,3.31,14.2666666666667,-1.25,-0.64,0.8,10.6723684210526,1.93,2.15555555555556,7.85909090909091
2020-01-17,-0.0333333333333333,8.5,0.325,3.46666666666667,13,-0.309090909090909,6.23333333333333,4.03571428571429,-1.13928571428571,7.96666666666667,5.69130434782609,9.44,-2.21666666666667,4.56666666666667,7.34871794871795,4.25,2.53636363636364,5.8,12.4,8.4,3.66666666666667,0.69,14.3266666666667,-1.16428571428571,-1,1.25,10.3184210526316,2,0.522222222222222,5.85909090909091
2020-01-18,-1.28888888888889,4.1,1.55,3.06666666666667,11.7,0.290909090909091,5.86666666666667,2.47142857142857,-1.44285714285714,5.29722222222222,3.73913043478261,8.42,-2.06666666666667,2.95555555555556,7.62051282051282,3.375,1.41818181818182,1.9,12.7,5.06,1.16666666666667,2.33,14.6866666666667,-0.807142857142857,-1.08,-3.45,9.79210526315789,1.9,0.111111111111111,3.69090909090909
2020-01-19,-1.53333333333333,3.3,1.65,4.4,11.3,-0.0363636363636364,4.66666666666667,4.10714285714286,-2.12142857142857,4.23194444444444,2.07391304347826,8.36,-1.01666666666667,3.74444444444444,6.98717948717949,4.75,2.8,1.5,12.4,4.6,2.76666666666667,2.11,14.2,-0.671428571428571,-1.14,-5.25,8.925,0.37,-2.56666666666667,3.58636363636364
2020-01-20,-2.58888888888889,3.2,0.6,4.36666666666667,10.3,-0.0454545454545455,5.43333333333333,3.52857142857143,0.467857142857143,3.91666666666667,2.24347826086957,8.91,0.3,6.13333333333333,7.07948717948718,4.325,3.34545454545455,1.8,13.7,3.88,5.76666666666667,2.03,12.0133333333333,-0.821428571428571,-0.62,-5.15,6.82236842105263,3.21,-2.78888888888889,5.19545454545455
2020-01-21,-1.92222222222222,0.4,-0.575,3.2,10.7,-2.21818181818182,6.23333333333333,5.11428571428571,2.24285714285714,3.71944444444444,0.582608695652174,7.65,-1.06666666666667,7.64444444444444,7.4974358974359,5.675,4.61818181818182,0.9,14.2,2.08,3.86666666666667,2.36,11.74,-0.464285714285714,-3.16,-0.1,7.58552631578947,4.25,-1.34444444444444,5.35454545454545
2020-01-22,-1.54444444444444,1.3,2.025,2.4,10,-2.11818181818182,5.16666666666667,2.5,-2.03571428571429,4.03333333333333,0.3,7.49,-1.46666666666667,8.23333333333333,7.77179487179487,3.8,3.33636363636364,0.6,13.6,3.84,2.3,2.62,11.7933333333333,0.65,-2.94,1.45,8.89605263157895,1.12,-0.0777777777777778,7.10454545454545
2020-01-23,-0.733333333333333,2.4,1.95,3.1,11.4,-0.909090909090909,4.66666666666667,1.58571428571429,-4.02857142857143,4.38611111111111,1.23478260869565,9.38,-1.63333333333333,6.71111111111111,7.94102564102564,3.275,1.84545454545455,0.4,13.4,3.8,3.51666666666667,1.1,11.9333333333333,-0.214285714285714,-1.46,0,8.80394736842105,1.2,-0.388888888888889,6.73636363636364
2020-01-24,-1.24444444444444,0.8,-1.05,3.36666666666667,9.2,-2.63636363636364,5.46666666666667,4.05714285714286,-2.15357142857143,4.41805555555556,-0.439130434782609,8.68,-2.83333333333333,6.43333333333333,7.83333333333333,5.525,4.09090909090909,-1.3,13.7,2.54,2.36666666666667,0.82,11.9266666666667,-0.785714285714286,-3.1,1.2,9.35263157894737,2.33,-0.444444444444444,6.15454545454545
2020-01-25,-1.12222222222222,1.4,3.4,5.2,9.1,-1.53636363636364,5.53333333333333,2.27857142857143,-6.05714285714286,5.58055555555556,0.3,9.22,-2.4,7.36666666666667,8.65897435897436,3.875,3.7,0.6,15.2,2.42,1.5,0.84,12.5133333333333,0.985714285714286,-3.6,0.45,9.48684210526316,-0.23,-0.466666666666667,6.50454545454545
