0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.99998355,0.8731729,0.7691066,0.6861243,0.6229681,0.57815695,0.54907554,0.5300515,0.5150335,0.50071466,0.4852794,0.46915296,0.45429465,0.44131988,0.4293836,0.4166102,0.40194422,0.38540545,0.36771616,0.34955102,0.33103886,0.31209898,0.29285532,0.27439284,0.25779995,0.24380918,0.23252694,0.22353761,0.2158797,0.20845787,0.20088035,0.19333328,0.1863135,0.1803683,0.17551404,0.17147118,0.16784899,0.1644457,0.1617444,0.16046013,0.16112955,0.16369645,0.16721794,0.1702695,0.17166372,0.17104585,0.16915701,0.16708826,0.16552696,0.16453761,0.1637932,0.16292603,0.16191565,0.16121969,0.1613008,0.16220978,0.16367118,0.1651357,0.16625984,0.16755255
0.99997294,0.96159416,0.913874,0.859198,0.8008419,0.7502086,0.7068007,0.66191936,0.6121083,0.555626,0.49525043,0.43771607,0.3915313,0.359746,0.3416139,0.334858,0.33525822,0.33858305,0.34101078,0.3406571,0.3368314,0.3293639,0.31942245,0.30757773,0.29413733,0.27984548,0.26501596,0.24991293,0.23498404,0.22092183,0.20865324,0.19912459,0.19301061,0.19039427,0.18981755,0.18927036,0.18688297,0.18183948,0.17533024,0.16948885,0.16612816,0.16642042,0.17102027,0.17983375,0.19221379,0.20673667,0.22039975,0.22899829,0.23115237,0.22897334,0.22518623,0.22288707,0.22279449,0.22322275,0.22284356,0.22088607,0.21770692,0.21420492,0.21205351,0.21333437
0.9999576,0.9120738,0.8460304,0.79946065,0.7668948,0.74335265,0.725475,0.7069552,0.68616796,0.661782,0.63204974,0.59789854,0.5615755,0.5250907,0.4905596,0.45876864,0.42949542,0.4036431,0.38270697,0.36779594,0.35965735,0.35822755,0.36309007,0.37375382,0.39005485,0.41174006,0.4335962,0.44865912,0.45012462,0.43446866,0.40780246,0.3790132,0.35506785,0.33890355,0.3292198,0.32287312,0.31656554,0.30903265,0.30032185,0.2911695,0.28246683,0.27534553,0.27111027,0.2709829,0.27587205,0.2844164,0.29345253,0.30001926,0.30192047,0.2988799,0.2924584,0.28472725,0.27738723,0.27221557,0.27041423,0.27166548,0.27556008,0.2814536,0.28856236,0.29670438
0.99996567,0.9875472,0.99467945,0.99135476,0.9606036,0.90738803,0.8468053,0.7907362,0.74387556,0.70244896,0.6599685,0.61061925,0.5567736,0.50479835,0.45900875,0.42089263,0.388926,0.3613727,0.33777088,0.31856665,0.3042293,0.2951243,0.29093072,0.29114938,0.29492742,0.30061987,0.30728212,0.3143848,0.321508,0.32867074,0.335139,0.3393841,0.33867526,0.33054438,0.31536937,0.2949757,0.272247,0.25019962,0.2301582,0.21304692,0.1995109,0.18978551,0.18402047,0.18176655,0.1821058,0.18375139,0.18545918,0.18636206,0.18617414,0.18510842,0.1838866,0.18322739,0.18336684,0.184443,0.1860418,0.18736428,0.18810414,0.18836668,0.18830994,0.18836527
0.9999655,0.86146265,0.7552807,0.67652327,0.6192805,0.5784335,0.5484228,0.52492493,0.50553596,0.4894002,0.47630176,0.46503276,0.45430017,0.44282484,0.4294461,0.41509154,0.40080258,0.38673952,0.37252745,0.3573488,0.34070984,0.32314783,0.30608577,0.29087704,0.27806875,0.2674676,0.2583754,0.2503323,0.24342409,0.23814428,0.23503417,0.23407477,0.23472798,0.2362301,0.23787746,0.2393969,0.2408818,0.24242333,0.24382778,0.24476248,0.2448254,0.24375227,0.24167731,0.23922066,0.23723742,0.23625103,0.23625258,0.23647311,0.23610462,0.23480134,0.23283818,0.23083022,0.22882959,0.22661155,0.22407542,0.22123434,0.2184708,0.21621881,0.2145807,0.21334279
0.9999654,0.8936914,0.8042055,0.72548103,0.65383416,0.5873343,0.5272534,0.47750598,0.4383082,0.40705413,0.38216788,0.36115393,0.34241313,0.32502654,0.30778852,0.2902786,0.27324787,0.2576442,0.24383423,0.2326378,0.22350192,0.21620542,0.21088141,0.20717035,0.20449208,0.20198496,0.19937631,0.19655244,0.1950821,0.19746399,0.20642765,0.22380729,0.2486461,0.27749795,0.3035772,0.31990355,0.32526585,0.3219429,0.31352594,0.30347306,0.29298213,0.28203666,0.2707324,0.26032314,0.2512177,0.24285088,0.23513845,0.227487,0.21994582,0.21375982,0.20961902,0.20841548,0.21192843,0.22005233,0.23078571,0.24209225,0.2522668,0.26043487,0.26854172,0.27854106
0.99996233,0.6976256,0.5086014,0.39069468,0.3160657,0.26588738,0.23030628,0.20339493,0.18219027,0.1659546,0.15410803,0.14616829,0.14125606,0.13847671,0.13702008,0.13658161,0.13749115,0.14052926,0.1468063,0.15672666,0.16877098,0.17970414,0.18526034,0.18208766,0.1709636,0.15585332,0.14048348,0.12751096,0.118054196,0.11189398,0.108800866,0.108620785,0.11134899,0.117185354,0.12539434,0.13500579,0.1454975,0.15617116,0.16763882,0.18087962,0.19587721,0.21168624,0.22648875,0.23697588,0.24027532,0.2367043,0.22864597,0.21938968,0.21117117,0.20445926,0.19870809,0.1936235,0.18938039,0.18575114,0.18192121,0.1770645,0.17076263,0.16344523,0.15645272,0.15106323
0.9999709,0.8704778,0.736746,0.6093683,0.4990848,0.41068795,0.3434872,0.2929113,0.25479227,0.22591272,0.20385738,0.18762895,0.17660074,0.16953431,0.1644609,0.15988311,0.15452988,0.14824179,0.14239204,0.13809027,0.1358003,0.13498262,0.13476168,0.13445425,0.13421145,0.13566048,0.14071488,0.15009753,0.16246223,0.17387924,0.1801769,0.1800248,0.17532964,0.169923,0.16558394,0.16161387,0.15761513,0.15340526,0.14973289,0.14829646,0.14990887,0.15435272,0.16045849,0.16664135,0.17118573,0.1731418,0.17328064,0.172957,0.17345847,0.17478812,0.17646445,0.17816438,0.17974398,0.18236986,0.1870123,0.19414295,0.20244215,0.20928726,0.21237966,0.21042772
0.99993616,0.8366805,0.7016303,0.5921715,0.5051068,0.4363173,0.38204148,0.3410639,0.31345508,0.2977367,0.29399863,0.30135697,0.31814373,0.34450635,0.37654728,0.40801513,0.43342626,0.44939622,0.4567249,0.45728385,0.45148927,0.43826088,0.41783667,0.39191645,0.36131826,0.32860908,0.2964295,0.26782334,0.24507838,0.22747365,0.21363677,0.20183496,0.19205996,0.1858728,0.18446569,0.18761429,0.19463786,0.20566976,0.22067489,0.24146368,0.26993904,0.30462432,0.34189835,0.37539268,0.40028298,0.41471347,0.42010522,0.41964528,0.41430503,0.4079309,0.40564236,0.4120902,0.43045804,0.45982328,0.49675754,0.53383,0.56401896,0.58262527,0.5843331,0.56565493
0.9999744,0.77271163,0.60439724,0.48753598,0.4093207,0.35782152,0.32422954,0.30190855,0.28708744,0.27747247,0.27098262,0.26624373,0.2618139,0.25667456,0.25041398,0.24299252,0.23478104,0.22610798,0.21696219,0.20719439,0.19660732,0.18544482,0.17455836,0.16488488,0.15718642,0.15173157,0.14827637,0.1463732,0.14559175,0.14567637,0.14648175,0.14785795,0.1494407,0.1505461,0.15055928,0.14910378,0.14629109,0.14282577,0.13950877,0.13680084,0.13460667,0.1322789,0.12914784,0.12497139,0.12004572,0.11509123,0.11064561,0.106886335,0.10379297,0.10141496,0.099910155,0.09955484,0.10078983,0.10374393,0.107912,0.11251424,0.11650481,0.119211525,0.1209711,0.12233793
0.9999698,0.8447864,0.720109,0.62178457,0.54569185,0.48409945,0.42829004,0.3754654,0.3265252,0.28406557,0.2517807,0.23000437,0.21737473,0.21238187,0.2126771,0.21568027,0.21909863,0.22093232,0.21982273,0.2158253,0.20937207,0.20107302,0.19139308,0.180749,0.16994125,0.15979956,0.15105593,0.1437215,0.13719077,0.1309196,0.12481634,0.119362116,0.11515567,0.11264974,0.11219429,0.11395455,0.11769352,0.12279344,0.12836917,0.13363837,0.13866436,0.1438578,0.14849207,0.15189509,0.153782,0.1539179,0.15349934,0.15308663,0.1524001,0.15110585,0.1494916,0.14831924,0.14824851,0.14969507,0.15173742,0.15349528,0.15449873,0.1547419,0.15433931,0.15300378
0.99995667,0.83184975,0.7002003,0.6007684,0.52726173,0.4748574,0.43952236,0.41447613,0.39604586,0.38063145,0.3655307,0.3513267,0.3382753,0.3266583,0.31638923,0.30736178,0.29938775,0.29238588,0.28619128,0.28021163,0.27373847,0.26562765,0.25538957,0.24366836,0.231551,0.22053275,0.21137756,0.20422415,0.19899537,0.19536029,0.19325781,0.19284387,0.19414227,0.19667646,0.19943279,0.20121066,0.20103288,0.19883667,0.19531307,0.19168651,0.18896766,0.1874182,0.18689561,0.1867372,0.18644027,0.18614016,0.186291,0.18733072,0.18969965,0.19355944,0.19856727,0.20397873,0.2088517,0.21229325,0.21393095,0.21430086,0.21409293,0.21382856,0.21375574,0.21345726
0.99998146,0.9225661,0.8644208,0.8143726,0.76489997,0.7150123,0.66552234,0.6172144,0.57175684,0.53032047,0.49294397,0.45948693,0.42944735,0.40204656,0.3769213,0.35306254,0.33004344,0.30764297,0.28596732,0.26624689,0.24927041,0.23487975,0.22289555,0.21283267,0.20427524,0.19754115,0.19273432,0.18968692,0.18762678,0.18557888,0.18261461,0.17846237,0.17441344,0.1717801,0.17155884,0.17376831,0.17736521,0.18156919,0.18593915,0.18953273,0.19156869,0.19117758,0.18778892,0.18231897,0.17598796,0.16978715,0.16436517,0.16055915,0.15900137,0.15949084,0.16145192,0.16398337,0.16668192,0.17021987,0.1754261,0.1818123,0.18755004,0.19004354,0.18792255,0.18283354
0.9999491,0.9105079,0.83052874,0.7682185,0.7227429,0.6949437,0.68185794,0.680391,0.68754834,0.6978973,0.70434076,0.69699794,0.67329526,0.6384297,0.5982929,0.55761504,0.5193133,0.48338035,0.45160997,0.42643872,0.4074311,0.39338914,0.3822639,0.37289613,0.36585164,0.36177835,0.3599151,0.3582242,0.3548645,0.3493202,0.3421659,0.3349558,0.32883906,0.32407135,0.3203089,0.3165047,0.3124664,0.30866256,0.30640018,0.3067483,0.30894142,0.31172046,0.31443405,0.31684256,0.31963953,0.3230665,0.32688102,0.33061883,0.33369577,0.3359748,0.33651942,0.3343116,0.32886195,0.3206019,0.31071922,0.30038735,0.29035577,0.28117317,0.27336422,0.26763147
0.9999777,0.8035692,0.64031786,0.5150372,0.42362323,0.35968482,0.31593126,0.28653786,0.26771563,0.2574726,0.25431132,0.25698027,0.26348916,0.26979655,0.273914,0.27481216,0.27263618,0.26864937,0.26341116,0.2577725,0.2527161,0.24909505,0.2471392,0.24557887,0.24372627,0.24181418,0.24225658,0.24795192,0.25981513,0.27617738,0.29068574,0.2956695,0.28648826,0.2629841,0.23084995,0.19716837,0.16670823,0.14244321,0.12407678,0.11053616,0.10131542,0.09586813,0.0944119,0.09763772,0.10601523,0.119529225,0.1374731,0.15807602,0.17891604,0.1987184,0.21690361,0.23099853,0.23788023,0.23521322,0.22367595,0.20914796,0.19781426,0.19174907,0.18954779,0.1877908
0.9999715,0.7201011,0.52140117,0.39016947,0.30924502,0.26450565,0.24575394,0.24483581,0.25402185,0.26663744,0.27698022,0.2823935,0.28340128,0.28030843,0.27311963,0.26211146,0.24896619,0.23570065,0.22372797,0.21356578,0.20491129,0.19718677,0.19036996,0.18511292,0.18188614,0.18039766,0.17952612,0.17803453,0.17514311,0.17123716,0.16772184,0.16627969,0.16794589,0.172077,0.17639294,0.17851517,0.1771391,0.17365791,0.17070672,0.17010754,0.17199966,0.17500664,0.17726438,0.1769923,0.17366663,0.16807267,0.16135086,0.15439288,0.14772528,0.1414018,0.13608086,0.13276684,0.13242002,0.13544478,0.14121346,0.14854182,0.15612337,0.1620709,0.16412601,0.16125268
0.9999698,0.9250786,0.87037617,0.8248316,0.7778408,0.7252033,0.665998,0.6029651,0.5423949,0.48950687,0.44638327,0.41347566,0.3894536,0.37166512,0.3577647,0.34640577,0.33579838,0.32495683,0.3129759,0.2989859,0.28272954,0.26480472,0.24666774,0.22958945,0.21459731,0.20176782,0.19075647,0.18120632,0.1729775,0.16620761,0.16107818,0.15768264,0.15583594,0.155074,0.154926,0.15512246,0.15562385,0.15666364,0.15850195,0.16105069,0.1637417,0.16536582,0.16500719,0.1629476,0.16029605,0.15754896,0.15511158,0.15206236,0.14748897,0.14209701,0.13640442,0.13131355,0.12767062,0.12585519,0.12623902,0.12914029,0.13451995,0.14168848,0.15001678,0.15889776
0.99995524,0.8307412,0.6834594,0.5622784,0.46387562,0.38451594,0.3205217,0.27073562,0.23478264,0.21173236,0.19987752,0.19673666,0.19959594,0.20577495,0.21343029,0.22174528,0.23082384,0.24063541,0.25024512,0.25816873,0.26273048,0.26320335,0.2601723,0.25497898,0.24863666,0.24125338,0.23276381,0.22312893,0.21276122,0.20274435,0.19429168,0.18815836,0.1842954,0.18198256,0.18023936,0.17856357,0.17730734,0.17707661,0.17812562,0.18011001,0.18208745,0.18309754,0.18271588,0.1810839,0.17894581,0.17708637,0.1756397,0.17424113,0.17256063,0.17073171,0.16938898,0.16931939,0.17070995,0.17272449,0.17444663,0.17538662,0.17549308,0.17560919,0.1766292,0.17883046
0.9999627,0.81640553,0.67726475,0.5757051,0.5052135,0.4588379,0.42930698,0.40912268,0.39258653,0.37655914,0.36088684,0.34603697,0.3337862,0.32419384,0.31534913,0.3043919,0.28836334,0.2671473,0.24347122,0.22067258,0.20088519,0.18479106,0.17216052,0.16251771,0.1552748,0.14993049,0.14592274,0.1428755,0.1401995,0.13751327,0.13490212,0.13248082,0.13051467,0.12884173,0.12687287,0.124135755,0.120742284,0.11736228,0.11487813,0.11410307,0.115125805,0.11735154,0.1197735,0.121355765,0.12158273,0.12062656,0.11927478,0.11843905,0.11861295,0.11961714,0.1209619,0.12190606,0.12191701,0.12124119,0.12032634,0.11935508,0.11820192,0.11653951,0.11439704,0.11228662
0.99994457,0.9589622,0.93818545,0.93283355,0.93112415,0.9208859,0.8933822,0.84942377,0.79913706,0.7533555,0.71770555,0.6923537,0.6742579,0.6596417,0.6465216,0.6344119,0.62323606,0.61200565,0.5987198,0.58219266,0.5621743,0.5398933,0.5176602,0.49703693,0.47821105,0.4601764,0.44184336,0.42263195,0.4031315,0.38484737,0.3691021,0.3565351,0.34679338,0.33942577,0.33397043,0.3304096,0.3294366,0.33147883,0.33627185,0.34260315,0.3486916,0.35275367,0.35395303,0.35268202,0.3499648,0.34686366,0.3437078,0.340395,0.33675694,0.3330604,0.33002594,0.32823554,0.32757318,0.3269581,0.3253135,0.32192582,0.31676668,0.31084138,0.30543426,0.3014792
