"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
2021-06-06,641839,1070802,419473,357565,73871,1663517,286489,130119,93383,5652705,3700367,409368,806008,264498,4232428,134812,276831,70182,30571,1664427,126817,2875136,852646,1078863,772528,255375,3697981,1078062,697292,4516892
2021-06-07,642165,1071271,419681,357608,73900,1663607,286948,130156,93443,5653678,3701484,410166,806089,264875,4233698,134888,276915,70256,30571,1665846,127066,2875328,853034,1078952,772630,255432,3707523,1078062,698369,4522476
2021-06-08,642476,1072175,419859,357786,73980,1663998,287325,130242,93582,5659478,3702688,411534,806206,265114,4235592,135144,277136,70291,30572,1667560,127254,2875729,853632,1079154,772873,255652,3711027,1080733,698798,4528442
2021-06-09,642783,1073358,419990,358061,74040,1664382,288229,130310,93683,5663717,3705942,412420,806385,265341,4237790,135388,277375,70343,30573,1669121,127466,2876289,854522,1079294,773114,255907,3715454,1081898,698798,4535754
2021-06-10,643139,1074204,420090,358245,74117,1664649,288704,130364,93764,5667993,3709129,413170,806591,265739,4239868,135584,277589,70383,30577,1670498,127676,2876667,855432,1079427,773280,256103,3729458,1082729,699697,4542986
2021-06-11,643426,1074988,420213,358379,74176,1664839,289122,130418,93837,5671864,3711569,413954,806790,266058,4241760,135762,277777,70406,30579,1671703,127874,2877007,855951,1079530,773436,256224,3733600,1083456,700051,4550944
2021-06-12,643653,1075765,420294,358504,74236,1665022,289559,130473,93907,5675604,3713480,414636,806790,266489,4243482,135940,278002,70406,30581,1672744,127986,2877243,856740,1079657,773611,256352,3733600,1083456,700051,4558494
2021-06-13,643851,1076338,420336,358563,74278,1665097,289874,130510,93953,5678209,3714969,414933,806790,266804,4244872,136030,278121,70406,30581,1673596,128046,2877469,857447,1079726,773710,256443,3733600,1083456,700051,4565813
2021-06-14,644058,1076579,420493,358581,74311,1665138,290111,130538,94001,5678893,3715518,415401,807045,267006,4245779,136104,278191,70445,30582,1674628,128277,2877608,858072,1079776,773779,256467,3741767,1083456,700735,4573419
2021-06-15,644161,1077087,420654,358677,74368,1665327,290333,130599,94094,5681846,3716170,416195,807102,267289,4247032,136247,278311,70466,30582,1675644,128499,2877819,859045,1079879,773906,256581,3745199,1084636,700978,4581006
2021-06-16,644308,1077758,420749,358823,74432,1665526,290686,130658,94172,5683536,3717625,416741,807209,267576,4248432,136403,278450,70485,30585,1676708,128679,2878061,860395,1079983,774015,256701,3749031,1084636,701260,4589814
2021-06-17,644488,1078251,420859,358918,74500,1665660,291017,130695,94236,5685387,3718955,417253,807322,267949,4249755,136544,278554,70503,30585,1677596,128898,2878276,861628,1080070,774115,256784,3753228,1084636,701454,4600623
2021-06-18,644659,1078251,420964,359031,74565,1665818,291220,130751,94327,5688557,3720031,417706,807428,268251,4250902,136652,278629,70516,30588,1678282,129095,2878466,862926,1080140,774196,256871,3757442,1084636,701627,4610893
2021-06-19,644790,1079084,421005,359115,74641,1665961,291463,130781,94408,5691181,3721139,418095,807428,268644,4252095,136736,278704,70516,30588,1678983,129225,2878634,864109,1080203,774299,256956,3757442,1084636,701627,4620968
2021-06-20,644939,1079415,421032,359173,74703,1666025,291652,130806,94465,5692996,3721981,418342,807428,269037,4252976,136810,278756,70516,30589,1679542,129333,2878767,865050,1080256,774350,256982,3757442,1084636,701627,4630040
2021-06-21,645047,1079640,421152,359184,74764,1666082,291801,130818,94545,5692968,3722327,418548,807630,269321,4253460,136850,278786,70535,30590,1680228,129545,2878840,865806,1080282,774392,257001,3764651,1084636,701994,4640507
2021-06-22,645162,1080035,421246,359259,74831,1666192,291956,130855,94657,5694975,3722782,418943,807684,269495,4254294,136975,278847,70547,30595,1680880,129766,2879030,866826,1080323,774510,257066,3768691,1088014,702124,4651988
2021-06-23,645264,1081061,421339,359302,74953,1666325,292179,130880,94767,5696069,3723798,419455,807775,269793,4255434,137077,278910,70547,30595,1681580,129944,2879192,868323,1080389,774575,257116,3773032,1088518,702278,4667870
2021-06-24,645380,1081908,421401,359403,75120,1666521,292352,130898,94911,5698076,3724806,419909,807844,270097,4255700,137110,278973,70586,30598,1682221,130270,2879336,869879,1080457,774642,257164,3777539,1088896,702398,4684572
2021-06-25,645479,1082476,421487,359521,75295,1666686,292574,130908,95073,5699818,3725580,420295,807910,270477,4256451,137130,278994,70600,30603,1682773,130342,2879470,871483,1080522,774712,257210,3782463,1088896,702507,4699868
2021-06-26,645587,1082476,421515,359607,75464,1666821,292769,130941,95268,5701946,3726172,420670,807910,270920,4257289,137169,279037,70600,30606,1683271,130491,2879569,873051,1080584,774786,257221,3782463,1088896,702507,4717811
2021-06-27,645704,1082476,421531,359652,75690,1666890,292943,130968,95399,5703524,3726710,420905,807910,271260,4258069,137210,279062,70600,30606,1683828,130588,2879638,874547,1080630,774838,257240,3782463,1088896,702507,4732434
2021-06-28,645770,1083478,421646,359666,75906,1666947,293094,130983,95518,5703780,3726929,421266,808042,271589,4258456,137240,279077,70642,30612,1684366,130744,2879689,875449,1080667,774875,257252,3792642,1088896,702746,4755078
2021-06-29,645843,1084550,421751,359736,76220,1667115,293337,131028,95748,5705863,3727333,421829,808076,271931,4259133,137329,279112,70695,30618,1685000,131037,2879811,877195,1080740,774954,257287,3799733,1089743,702875,4775301
2021-06-30,645936,1085131,421829,359872,76552,1667287,293677,131064,96009,5707142,3728141,422456,808128,271908,4259909,137429,279154,70787,30623,1685825,131316,2879912,879557,1080792,775011,257335,3808960,1089990,703004,4800907
2021-07-01,646042,1085885,421902,359975,77367,1667435,294152,131085,96205,5709806,3729033,423185,808160,272784,4260788,137500,279184,70895,30627,1686766,131509,2880010,882006,1080823,775066,257358,3821305,1090553,703176,4828463
2021-07-02,646122,1086508,421983,360067,77840,1667608,294478,131123,96407,5712276,3729682,424165,808197,273296,4261582,137540,279213,71031,30633,1687891,131749,2880107,884442,1080860,775094,257383,3833868,1090880,703334,4855169
2021-07-03,646230,1086508,422034,360181,78369,1667796,294925,131161,96574,5715282,3730353,425347,808197,273744,4262511,137600,279247,71031,30640,1689106,131861,2880215,887047,1080918,775128,257413,3833868,1090880,703334,4879616
2021-07-04,646334,1086508,422034,360237,78952,1667935,295317,131188,96706,5717831,3730912,425964,808197,274306,4263317,137631,279270,71031,30652,1690625,131949,2880270,889088,1080951,775157,257421,3833868,1090880,703334,4903434
2021-07-05,646402,1088363,422151,360246,79529,1668040,295654,131207,96814,5718270,3731124,426963,808262,274641,4263797,137653,279289,71429,30664,1692834,132136,2880308,890571,1080979,775169,257429,3866475,1090880,703783,4930534
2021-07-06,646475,1089105,422238,360342,80316,1668170,296196,131257,97057,5720593,3731564,429144,808294,275038,4264704,137699,279326,71547,30675,1696480,132363,2880403,892741,1081030,775193,257477,3880612,1091730,704057,4958868
2021-07-07,646578,1091095,422298,360483,81143,1668277,296885,131299,97317,5724395,3732549,430960,808338,275571,4265714,137747,279372,71748,30700,1701911,132574,2880503,896026,1081090,775249,257550,3897996,1092083,704352,4990916
2021-07-08,646705,1092477,422353,360593,82095,1668619,297543,131357,97609,5728837,3733519,433021,808393,276104,4267105,137797,279407,71879,30755,1708837,132673,2880596,899295,1081120,775297,257619,3915313,1092308,704620,5022893
2021-07-09,646853,1093700,422414,360680,83088,1668891,298094,131396,97893,5733214,3734468,435018,808437,276735,4268491,137831,279474,72010,30851,1719120,132966,2880670,902489,1081174,775347,257703,3937192,1092540,704943,5058093
2021-07-10,647052,1093700,422446,360768,83970,1669182,298614,131460,98201,5737910,3735420,437345,808437,277316,4269885,137863,279550,72010,30960,1728438,133100,2880755,905651,1081210,775405,257838,3937192,1092540,704943,5089893
2021-07-11,647230,1093700,422462,360826,84930,1669351,299223,131487,98350,5742166,3736165,438809,808437,277892,4271276,137899,279578,72010,31061,1736879,133197,2880821,907974,1081236,775439,257863,3937192,1092540,704943,5121245
2021-07-12,647384,1097029,422545,360841,85779,1669496,300071,131508,98510,5742783,3736489,440872,808539,278464,4272163,137917,279604,72257,31240,1744700,133367,2880865,909756,1081275,775454,257875,3971124,1092540,705765,5155243
2021-07-13,647568,1098332,422619,360924,86611,1669745,301126,131562,98840,5749593,3737135,444783,808556,279053,4273693,137970,279683,72391,31394,1755126,133549,2880959,912406,1081326,775495,257959,4015084,1093209,706248,5191459
2021-07-14,647813,1100616,422703,361079,87692,1670073,302328,131618,99182,5749593,3738683,447718,808612,279790,4275846,138004,279760,72509,31612,1766102,133720,2881046,916559,1081405,775527,257989,4041474,1093576,706775,5233207
2021-07-15,648086,1102069,422797,361218,88812,1670348,303469,131681,99564,5760374,3740325,450512,808661,280784,4278319,138041,279872,72632,31834,1777399,133876,2881151,920200,1081467,775566,258045,4069162,1093923,707357,5281098
2021-07-16,648388,1103413,422873,361349,89964,1670583,304429,131743,99946,5771282,3741781,453200,808725,281954,4281214,138087,279953,72759,32069,1788435,134092,2881241,923747,1081539,775609,258108,4100222,1094287,707357,5332371
2021-07-17,648740,1103413,422930,361488,90917,1670823,305459,131807,100301,5782231,3743389,455754,808725,283331,4284332,138126,280052,72759,32275,1798570,134230,2881355,927424,1081588,775657,258169,4100222,1094287,707976,5386340
2021-07-18,649171,1103413,422965,361595,91845,1671027,306100,131848,100507,5794763,3744681,457312,808725,284510,4287458,138159,280131,72759,32470,1807444,134339,2881424,930685,1081632,775694,258190,4100222,1094287,707976,5433939
2021-07-19,649507,1107208,423078,361613,92703,1671145,306944,131882,100756,5796453,3745227,459146,808864,285581,4289528,138184,280197,72985,32616,1814143,134534,2881491,932540,1081678,775705,258199,4161850,1094287,709536,5473477
2021-07-20,649772,1108675,423223,361759,93759,1671372,307764,131963,101176,5814442,3746410,463473,808889,286691,4293083,138238,280307,73074,32833,1821040,134780,2881594,935246,1081773,775757,258287,4189136,1095279,710243,5519602
2021-07-21,650108,1108675,423319,361950,94754,1671685,308615,132059,101600,5834523,3748613,466441,808945,287951,4297337,138300,280481,73215,33032,1827273,134969,2881718,939622,1081875,775809,258397,4219723,1095758,711016,5563006
2021-07-22,650471,1112161,423440,362129,95768,1671933,309420,132179,102068,5856432,3750503,469042,809016,289139,4302393,138344,280685,73309,33198,1833668,135235,2881840,943244,1081953,775859,258468,4249258,1096341,711877,5602321
2021-07-23,650890,1112161,423575,362305,96814,1672140,310127,132262,102555,5875702,3752592,471894,809101,290525,4307535,138382,280923,73412,33370,1838937,135463,2881948,947038,1082057,775926,258525,4280429,1096799,712668,5637975
2021-07-24,651311,1113465,423629,362496,97709,1672340,310876,132368,103033,5901326,3754511,474366,809101,291870,4312673,138425,281157,73412,33541,1843521,135631,2882066,950434,1082183,775979,258619,4280429,1096799,712668,5669260
2021-07-25,651653,1113465,423686,362621,98498,1672409,311520,132458,103334,5916568,3755898,475919,809101,292996,4317415,138481,281347,73412,33668,1847372,135767,2882146,953059,1082292,776037,258651,4280429,1096799,712668,5697912
2021-07-26,651978,1117697,423879,362648,99225,1672547,312292,132524,103685,5919170,3756856,477975,809262,294272,4320530,138504,281465,73551,33762,1851329,136097,2882220,954669,1082376,776056,258674,4342054,1096799,714414,5722298
2021-07-27,652294,1119030,424079,362841,100076,1672764,312851,132717,104455,5946041,3758401,482145,809288,295386,4325046,138572,281677,73637,33904,1854784,136370,2882327,956985,1082551,776129,258780,4368453,1098154,715267,5745526
2021-07-28,652659,1121089,424295,363039,100867,1673017,314135,132891,105180,5971078,3761169,485015,809362,296687,4330739,138650,282025,73744,33995,1859199,136541,2882465,960437,1082710,776229,258864,4395602,1098795,716038,5770928
2021-07-29,653206,1122951,424526,363227,101636,1673219,314983,133111,105990,5996132,3764311,487709,809427,298048,4336906,138717,282445,73816,34090,1862586,137127,2882630,963446,1082880,776298,258963,4422291,1099414,716865,5801561
2021-07-30,653712,1124715,424872,363397,102291,1673429,316068,133308,106762,6020331,3766765,490552,809491,299549,4343519,138799,282820,73870,34201,1865511,137471,2882786,966041,1083033,776358,259079,4447044,1100040,717665,5830774
2021-07-31,654243,1124715,425054,363615,102926,1673576,316807,133557,107458,6043802,3769165,493304,809491,300976,4350028,138863,283198,73870,34295,1867815,137627,2882939,968631,1083189,776444,259215,4447044,1100040,717665,5856528
2021-08-01,654787,1124715,425148,363758,103668,1673694,317700,133685,107866,6063402,3771262,494907,809491,302074,4355348,138899,283427,73870,34375,1869909,137853,2883029,970937,1083341,776512,259273,4447044,1100040,717665,5880667
2021-08-02,655207,1129018,425541,363787,103945,1673769,318485,133771,108343,6063402,3772109,497061,809646,303426,4358533,138925,283660,73990,34439,1872093,138265,2883120,972127,1083478,776534,259304,4502983,1100040,719684,5902354
2021-08-03,655553,1130758,426003,363973,104438,1673926,319295,133978,109236,6084067,3773875,501030,809672,304310,4363374,139037,284048,74042,34508,1874856,138740,2883284,974203,1083711,776608,259486,4523310,1101900,720743,5923820
2021-08-04,655955,1132934,426432,364244,105036,1674183,320222,134221,110076,6111503,3777446,503885,809731,305527,4369964,139134,284586,74144,34590,1878214,139218,2883448,977406,1083982,776716,259625,4545184,1102829,721776,5952756
2021-08-05,656550,1134907,426932,364491,105611,1674410,321154,134479,110860,6137948,3780985,506672,809803,307019,4377188,139204,285066,74212,34668,1881121,139778,2883624,979987,1084226,776781,259764,4566571,1103693,722801,5982581
2021-08-06,657047,1136726,427481,364599,106191,1674577,322019,134720,111736,6161967,3784433,509596,809855,308800,4383787,139284,285632,74262,34716,1883513,140204,2883796,982364,1084456,776867,259909,4588132,1104538,723968,6014023
2021-08-07,657648,1136726,427873,364832,106716,1674726,322965,134950,112421,6187722,3787639,512342,809855,310628,4390684,139347,286125,74262,34787,1885805,140466,2883976,984985,1084711,776934,260041,4588132,1104538,723968,6042252
2021-08-08,658219,1136726,428049,365045,107315,1674906,323786,135076,112906,6208172,3790766,514192,809855,312465,4396417,139421,286548,74262,34846,1887831,140836,2884098,986967,1084919,776988,260109,4588132,1104538,723968,6069362
2021-08-09,658782,1141379,428823,365089,107704,1675010,324721,135223,113443,6211471,3791949,516785,810011,313876,4400617,139462,286861,74395,34902,1889992,141333,2884162,988061,1085100,777021,260156,4627770,1104538,727113,6094243
2021-08-10,659218,1143127,429628,365335,108150,1675179,325725,135512,114479,6232682,3794429,521399,810046,315385,4406241,139587,287379,74437,34953,1892104,141999,2884361,990293,1085412,777140,260372,4643450,1106821,729024,6117540
2021-08-11,659836,1145736,430410,365716,108723,1675450,326887,135856,115305,6260194,3799425,524871,810126,317204,4413162,139707,287996,74498,35040,1894667,142321,2884557,993241,1085738,777237,260619,4660473,1108057,731148,6146800
2021-08-12,660710,1147855,431292,366049,109207,1675675,327972,136228,116228,6288585,3805063,528474,810212,318937,4420429,139814,288646,74545,35091,1897344,142895,2884780,995949,1086109,777332,260867,4677883,1109112,733275,6179506
2021-08-13,661569,1149869,432339,366357,109609,1675868,329010,136500,117017,6314823,3810641,531967,810316,320915,4427827,139941,289277,74595,35192,1899647,143767,2884974,998547,1086492,777417,261068,4693540,1110147,735375,6211868
2021-08-14,662537,1149869,432962,366724,110028,1676080,329927,136790,117757,6339250,3816285,535237,810316,322989,4435008,140049,289856,74595,35286,1901900,144035,2885185,1001118,1086900,777545,261333,4693540,1110147,735375,6241011
2021-08-15,663488,1149869,433234,367022,110429,1676222,330777,136992,118183,6360422,3821013,537125,810316,324747,4440669,140122,290351,74595,35337,1904128,144484,2885333,1003335,1087223,777640,261428,4693540,1110147,735375,6267437
2021-08-16,664321,1154879,434535,367068,110594,1676297,331736,137155,118628,6366015,3823139,539337,810504,326188,4444338,140171,290719,74690,35380,1906434,145014,2885461,1004470,1087509,777668,261484,4719266,1110147,740954,6295613
2021-08-17,665118,1156620,435940,367409,110975,1676518,332622,137514,119396,6378738,3827051,543749,810549,327684,4449606,140325,291287,74779,35434,1909211,145761,2885676,1006588,1088053,777787,261804,4733602,1112958,744106,6322241
2021-08-18,665993,1159366,437327,367933,111387,1676817,333815,137800,120137,6406369,3835375,547186,810658,329388,4456765,140505,291963,74855,35516,1911699,146373,2885883,1009571,1088594,777924,262189,4745558,1114278,747396,6355887
2021-08-19,667207,1161558,438698,368419,111820,1677029,334799,138157,120845,6430319,3843775,550459,810781,331206,4464005,140651,292667,74918,35602,1913908,147058,2886079,1012125,1089189,778055,262571,4758003,1115566,750186,6392160
2021-08-20,668498,1163726,440066,368887,112240,1677204,335722,138488,121515,6450822,3853055,554055,810781,333304,4471225,140784,293290,74985,35653,1916316,147778,2886291,1014632,1089817,778177,262904,4770453,1116584,752761,6429147
2021-08-21,669811,1163726,440911,369392,112551,1677378,336746,138706,122170,6473458,3861147,557239,810781,335429,4478691,140944,293913,74985,35721,1918769,148055,2886513,1017308,1090408,778322,263303,4770453,1116584,752761,6460930
2021-08-22,671097,1163726,441295,369765,112862,1677512,337466,138807,122568,6490758,3868197,559186,810781,337117,4484613,141045,294322,74985,35774,1921159,148608,2886698,1019420,1090925,778450,263547,4770453,1116584,752761,6492906
2021-08-23,672203,1168602,443186,369838,113055,1677619,338240,139126,123024,6492581,3871865,561812,811121,338707,4488779,141118,294705,75130,35831,1923596,149732,2886805,1020546,1091340,778501,263664,4794352,1116584,758984,6524581
2021-08-24,673186,1170213,445097,370308,113388,1677829,339580,139500,123706,6517026,3877612,566812,811203,340278,4494857,141287,295242,75216,35866,1926424,150825,2887037,1022807,1092122,778664,264141,4804424,1119358,761978,6555200
2021-08-25,674341,1173108,446698,370985,113743,1678083,340567,139937,124315,6537883,3889173,570077,811337,342329,4502396,141536,295956,75312,35908,1929018,152119,2887270,1025869,1092971,778774,264649,4815205,1120628,765190,6590747
2021-08-26,675959,1175575,448431,371623,114000,1678331,341549,140341,125014,6557287,3901799,573605,811517,344195,4509611,141686,296723,75442,35950,1931833,153534,2887485,1028421,1093924,778983,265159,4822320,1122139,768001,6628709
2021-08-27,677412,1177909,450144,372219,114254,1678544,342474,140692,125624,6557287,3913828,576672,811706,346070,4517434,141867,297395,75517,35990,1934283,155086,2887739,1030791,1094870,779136,265703,4831809,1123413,770765,6666399
2021-08-28,678816,1177909,451148,372814,114578,1678731,343351,141014,126328,6591438,3924131,579734,811706,348067,4524292,142123,297971,75517,36039,1936572,156133,2888028,1033165,1095885,779324,266241,4831809,1123413,770765,6698486
2021-08-29,680191,1177909,451599,373191,114791,1678862,344088,141344,126767,6605068,3932547,581315,811706,349773,4530246,142319,298478,75517,36089,1938743,157040,2888231,1034947,1096753,779460,266514,4831809,1123413,770765,6731423
2021-08-30,681537,1182810,453689,373330,114999,1678944,344850,141599,127231,6605068,3937106,583658,812227,351065,4534499,142400,298859,75672,36123,1941055,158389,2888385,1036019,1097452,779540,266657,4847298,1123413,776962,6757650
2021-08-31,682620,1184664,455742,373998,115310,1679189,345693,141956,127975,6605068,3942856,587964,812337,352447,4539991,142637,299461,75760,36171,1943882,160174,2888670,1037927,1098765,779767,267198,4855065,1126813,779666,6789581
2021-09-01,683900,1187506,457487,374803,115597,1679476,346518,142363,128625,6635813,3956387,590832,812531,354236,4546487,143106,300194,75904,36247,1946655,161814,2889036,1039492,1100208,780075,267962,4861883,1127917,782869,6825074
2021-09-02,685752,1189710,459051,375601,115853,1679738,347212,142837,129273,6649966,3970102,593668,812793,352529,4553241,143446,301056,75981,36322,1949195,163364,2889412,1042322,1101678,780305,268636,4871444,1129131,785696,6862904
2021-09-03,687309,1192008,460691,376417,116088,1680046,347909,143181,129923,6662874,3984353,596383,813040,353936,4559970,143800,301859,76102,36364,1951886,165051,2889773,1044144,1103198,780689,269248,4877755,1130525,785696,6904969
2021-09-04,689001,1192008,461545,377299,116326,1680354,348347,143533,130443,6676210,3995188,598667,813040,355639,4566126,144160,302697,76102,36426,1954233,166200,2890161,1045857,1104766,781164,269990,4877755,1130525,785696,6941611
2021-09-05,690933,1192008,462033,377838,116621,1680559,348979,143788,130779,6686620,4005641,599951,813040,356819,4571440,144518,303380,76102,36475,1956348,167265,2890484,1047047,1106008,781455,270307,4877755,1130525,785696,6978126
2021-09-06,692509,1196656,462710,378022,116768,1680697,349440,144001,131125,6688909,4010390,601716,813688,357955,4574787,144632,303779,76245,36512,1958804,168469,2890666,1047710,1107043,781644,270541,4887112,1130525,785696,7018927
2021-09-07,693900,1198503,464715,378726,116991,1681091,349891,144390,131706,6702711,4017116,605158,813818,359420,4579502,144943,304500,76358,36553,1961585,170173,2891071,1048941,1109076,782148,271418,4892640,1133449,798497,7056106
2021-09-08,695701,1201056,466671,379963,117197,1681681,350405,144878,132228,6702711,4030681,607356,814064,360957,4585423,145402,305403,76455,36606,1963947,171719,2891602,1050719,1111155,782740,272512,4898258,1135160,802048,7094592
2021-09-09,698001,1203326,468300,380904,117379,1682054,350996,145345,132710,6720301,4046112,609519,814409,362228,4590941,145893,306394,76540,36636,1966634,173348,2892113,1052127,1113381,783397,273529,4903021,1136535,805164,7132072
2021-09-10,700170,1205516,469926,381946,117553,1682475,351553,145885,133169,6730199,4059081,611648,814732,363847,4596558,146381,307332,76632,36674,1968832,174649,2892642,1053450,1115901,783959,274528,4907461,1138017,808058,7168806
2021-09-11,702509,1205516,470835,383108,117695,1682926,351939,146378,133665,6739800,4070295,613838,814732,365313,4601749,146800,308382,76632,36708,1968832,175489,2893173,1054673,1118549,784662,275615,4907461,1138017,808058,7197662
2021-09-12,704755,1205516,471272,383915,117831,1683179,352373,146707,133994,6747479,4077640,615157,814732,366659,4606413,147193,309330,76632,36758,1972653,176142,2893649,1055584,1120804,785184,276174,4907461,1138017,808058,7226276
2021-09-13,706592,1210381,473270,384082,117931,1683315,352636,146884,134277,6748770,4083151,616765,815605,367536,4609205,147328,309866,76798,36793,1974662,177262,2893919,1056042,1122653,785387,276457,4915265,1138017,814118,7256559
2021-09-14,707982,1212106,475299,385056,118090,1683802,353061,147357,134810,6759097,4089476,620355,815851,368712,4613214,147788,310755,76894,36843,1977016,178481,2894455,1057100,1126582,786153,277853,4918526,1141673,816110,7282810
2021-09-15,709830,1215114,477161,386891,118216,1684357,353431,147881,135290,6759097,4101931,622761,816222,367536,4618040,148485,312088,76996,36875,1979114,179450,2895223,1058347,1130586,787184,279217,4922249,1142770,818715,7312683
2021-09-16,712430,1217473,478885,388260,118446,1684881,353744,148391,135744,6771911,4114856,625083,816680,371301,4623155,149081,313413,77098,36900,1981252,180432,2895947,1059409,1135027,787646,280544,4926324,1143973,820982,7339009
2021-09-17,714748,1219814,480777,389654,118570,1685435,354068,148923,136180,6778846,4125878,627314,817159,372687,4627699,149614,314705,77189,36927,1983252,181195,2896599,1060432,1139505,788941,281687,4929546,1144982,823078,7371301
2021-09-18,716960,1219814,481728,391109,118723,1685878,354393,149314,136569,6786260,4134779,629498,817159,374143,4632275,150156,316007,77189,36952,1984915,181765,2897395,1061371,1144893,790041,282935,4929546,1144982,823078,7400739
2021-09-19,718988,1219814,482186,391984,118863,1686182,354645,149776,136809,6792074,4142116,630784,817159,375367,4636111,150560,317090,77189,36972,1986241,182239,2897935,1062048,1148710,790957,283479,4929546,1144982,823078,7429746
2021-09-20,720417,1224885,484546,392248,118957,1686364,354913,150142,137094,6792074,4145852,632908,818231,376517,4638516,150749,317869,77340,36994,1987905,182918,2898299,1062320,1152052,791268,283770,4935534,1144982,827111,7465448
2021-09-21,721756,1226682,486738,393285,119113,1686851,355257,150605,137583,6798722,4150516,636596,818520,377937,4641890,151243,318898,77441,37018,1989805,183402,2899008,1063100,1158841,792516,285079,4937984,1146968,828347,7496543
2021-09-22,723134,1229236,487588,395097,119230,1687448,355603,151292,138072,6805130,4160970,638921,819021,379366,4645853,151917,320381,77552,37036,1991628,184609,2899888,1063991,1165886,794018,286267,4940824,1147879,830251,7530103
2021-09-23,725243,1231523,489423,396470,119336,1687973,355944,151881,138556,6810965,4171666,641022,819547,380720,4649906,152693,321921,77688,37048,1993309,185330,2900862,1064876,1172981,795286,287278,4943855,1148641,831881,7565867
2021-09-24,727082,1233723,491327,397761,119481,1688457,356326,152429,139036,6816844,4181393,643055,820078,381883,4653696,153403,323461,77762,37061,1994901,186035,2901674,1065633,1180097,796411,288219,4946601,1149407,833385,7601487
2021-09-25,728899,1233723,492365,399054,119590,1688953,356684,153071,139460,6822060,4188604,644869,820078,383218,4657215,154219,325026,77762,37077,1996498,186554,2902591,1066346,1187773,797808,289225,4946601,1149407,833385,7631233
2021-09-26,730728,1233723,492861,399891,119689,1689364,357037,153536,139759,6826766,4196378,645969,820078,384677,4660314,154786,326370,77762,37090,1997885,186935,2903234,1066945,1194106,798722,289670,4946601,1149407,833385,7664230
2021-09-27,732114,1238358,495397,400108,119767,1689620,357370,153926,140114,6827408,4199400,648091,821261,385721,4662087,155076,327423,77930,37103,1999592,187593,2903655,1067175,1199761,799121,289955,4951640,1149407,836483,7701715
2021-09-28,733499,1240232,497970,401169,119903,1690288,357827,154722,140798,6834025,4203571,651378,821526,387218,4665049,155880,328725,77998,37119,2001347,188295,2904631,1067775,1210810,800730,290994,4953930,1151173,837769,7736235
2021-09-29,735088,1242821,500112,403080,120020,1690758,358369,155469,141441,6838988,4215351,653535,822072,388665,4668261,157083,330644,78130,37127,2003050,188850,2905866,1068530,1221636,802589,292333,4956691,1152027,839219,7771294
2021-09-30,737702,1244954,502162,404790,120143,1691489,358796,156257,142110,6843836,4227501,655767,822705,389932,4672355,158291,332553,78219,37149,2004763,189431,2907071,1069279,1233668,804372,293364,4959091,1152886,840363,7807036
2021-10-01,739627,1247197,504253,406307,120272,1692412,359237,156986,142728,6848693,4237619,658368,823384,390989,4675758,159418,334541,78326,37163,2006421,189915,2908432,1069975,1244555,805983,294335,4961128,1153655,841573,7841625
2021-10-02,741366,1247197,505481,407755,120272,1693234,359663,157728,143259,6853641,4246136,660166,823384,392575,4679067,160608,336575,78326,37187,2008024,190224,2909776,1070665,1257145,807709,295328,4961128,1153655,841573,7871014
2021-10-03,743174,1247197,505994,408699,120272,1693790,360031,158357,143614,6857385,4252300,661308,823384,393626,4682034,161641,338235,78326,37197,2009648,190533,2910866,1071114,1265827,808960,295858,4961128,1153655,841573,7900680
2021-10-04,744732,1251857,508800,408918,120498,1694107,360411,158895,143997,6857921,4255388,663433,824876,394519,4683646,162120,339491,78521,37221,2011530,191017,2911549,1071307,1274119,809552,296083,4965399,1153655,844209,7934936
2021-10-05,746104,1253587,511666,409992,120615,1694910,360888,159787,144740,6862305,4260187,666517,825170,395643,4686109,163130,341125,78620,37246,2013425,191599,2912876,1072037,1289156,811438,297062,4967200,1155534,845234,7967985
2021-10-06,747562,1256191,514208,411917,120761,1696016,361461,160832,145469,6865914,4271734,668811,825799,396625,4689341,164801,343808,78781,37264,2016171,192079,2914962,1072537,1303900,813926,298274,4969503,1156248,846327,8006660
2021-10-07,750242,1258688,516510,413665,120861,1697064,362068,161781,146215,6870807,4283378,671040,826636,397831,4692274,166553,346106,78941,37283,2018932,192587,2916969,1073268,1318367,815858,299243,4971310,1157083,847452,8046390
2021-10-08,752280,1261102,518995,415356,120992,1698061,362738,162735,146826,6874967,4293807,673317,827410,399833,4695291,168248,348532,79018,37307,2021433,193054,2918863,1074109,1332221,818022,300084,4973619,1157822,848418,8081300
2021-10-09,754134,1261102,520241,416950,120992,1699074,363356,163803,147422,6879701,4302661,675479,827410,401773,4698038,169917,350991,79018,37323,2023691,193275,2920874,1074813,1346240,820303,300969,4973619,1157822,848418,8120713
2021-10-10,756011,1261102,520862,417858,120992,1699743,363900,164618,147847,6883692,4310273,676799,827410,403157,4700316,171276,353088,79018,37347,2026402,193562,2922401,1075312,1356640,821714,301458,4973619,1157822,848418,8154306
